cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
SLAKE_STAGE2_BANK16,101,False,0.006626642658375204,W1,0.0033221375197172165,160,9.700865592147885,0.012020038751264414,0.049387427733272225,0.014913102396978782,0.11560973811518996
SLAKE_STAGE2_BANK16,101,False,0.0021830981131643057,W1,0.0012970624957233667,320,9.059155433393187,0.006364277098327875,0.026149273040831412,0.0075283259547387175,0.058361283179377395
SLAKE_STAGE2_BANK16,102,False,0.008472673129290342,W0,0.006394675467163324,0,0.0,0.16167540848255157,1.0,0.0610579279434335,1.0
SLAKE_STAGE2_BANK16,102,False,0.0005275986331980675,W0,0.00040767461177892983,80,0.7697618294563942,0.31492650508880615,1.9478936719234814,0.09663424406400216,1.5826649760130735
SLAKE_STAGE2_BANK16,102,False,0.0002542432048358023,W0,0.0002069228357868269,160,8.706364492316004,0.33840981125831604,2.0931433817582596,0.1001710496576769,1.6405903873855554
SLAKE_STAGE2_BANK16,102,False,0.00014874804401188157,W0,0.00012603498180396855,320,12.405450175597734,0.34467846155166626,2.131916441632896,0.10112710309580766,1.6562485249990115
SLAKE_STAGE2_BANK16,102,False,0.008472673129290342,W01,0.006394675467163324,0,0.0,0.16167540848255157,1.0,0.0610579279434335,1.0
SLAKE_STAGE2_BANK16,102,False,0.002599073894089088,W01,0.001371274353004992,80,11.269334302694439,0.12112069875001907,0.7491596890759719,0.03725309114088304,0.6101270120957231
SLAKE_STAGE2_BANK16,102,False,0.0022989053395576775,W01,0.0010950701544061303,160,10.926611162376584,0.11576393991708755,0.7160268899495689,0.018235892701860785,0.2986654365139158
SLAKE_STAGE2_BANK16,102,False,0.0013536642654798925,W01,0.0008279909961856902,320,10.660668937736588,0.11213171482086182,0.6935607330348162,0.007965606824395113,0.13045982876744144
SLAKE_STAGE2_BANK16,102,False,0.008472673129290342,W1,0.006394675467163324,0,0.0,0.16167540848255157,1.0,0.0610579279434335,1.0
